Vnum	Locale_Name
17106	Boucles Oreille Ébène+6
17107	Boucles Oreille Ébène+7
17108	Boucles Oreille Ébène+8
17109	Boucles Oreille Ébène+9
17120	Boucles Oreille Perle+0
17121	Boucles Oreille Perle+1
17122	Boucles Oreille Perle+2
17123	Boucles Oreille Perle+3
17124	Boucles Oreille Perle+4
17125	Boucles Oreille Perle+5
17126	Boucles Oreille Perle+6
17127	Boucles Oreille Perle+7
17128	Boucles Oreille Perle+8
17129	Boucles Oreille Perle+9
17140	Boucle Oreil. Or Blanc+0
17141	Boucle Oreil. Or Blanc+1
17142	Boucle Oreil. Or Blanc+2
17143	Boucle Oreil. Or Blanc+3
17144	Boucle Oreil. Or Blanc+4
17145	Boucle Oreil. Or Blanc+5
17146	Boucle Oreil. Or Blanc+6
17147	Boucle Oreil. Or Blanc+7
17148	Boucle Oreil. Or Blanc+8
17149	Boucle Oreil. Or Blanc+9
17160	Boucles Oreil. Cristal+0
17161	Boucles Oreil. Cristal+1
17162	Boucles Oreil. Cristal+2
17163	Boucles Oreil. Cristal+3
17164	Boucles Oreil. Cristal+4
17165	Boucles Oreil. Cristal+5
17166	Boucles Oreil. Cristal+6
17167	Boucles Oreil. Cristal+7
17168	Boucles Oreil. Cristal+8
17169	Boucles Oreil. Cristal+9
17180	Boucle Oreille Améth.+0
17181	Boucle Oreille Améth.+1
17182	Boucle Oreille Améth.+2
17183	Boucle Oreille Améth.+3
17184	Boucle Oreille Améth.+4
17185	Boucle Oreille Améth.+5
17186	Boucle Oreille Améth.+6
17187	Boucle Oreille Améth.+7
17188	Boucle Oreille Améth.+8
17189	Boucle Oreille Améth.+9
17200	Boucle Oreil. Larme C+0
17201	Boucle Oreil. Larme C+1
17202	Boucle Oreil. Larme C+2
17203	Boucle Oreil. Larme C+3
17204	Boucle Oreil. Larme C+4
17205	Boucle Oreil. Larme C+5
17206	Boucle Oreil. Larme C+6
17207	Boucle Oreil. Larme C+7
17208	Boucle Oreil. Larme C+8
17209	Boucle Oreil. Larme C+9
17220	Boucles Cristal d'Âme+0
17221	Boucles Cristal d'Âme+1
17222	Boucles Cristal d'Âme+2
17223	Boucles Cristal d'Âme+3
17224	Boucles Cristal d'Âme+4
17225	Boucles Cristal d'Âme+5
17226	Boucles Cristal d'Âme+6
17227	Boucles Cristal d'Âme+7
17228	Boucles Cristal d'Âme+8
17229	Boucles Cristal d'Âme+9
17500	Boucles Rubis +0
17501	Boucles Rubis +1
17502	Boucles Rubis +2
17503	Boucles Rubis +3
17504	Boucles Rubis +4
17505	Boucles Rubis +5
17506	Boucles Rubis +6
17507	Boucles Rubis +7
17508	Boucles Rubis +8
17509	Boucles Rubis +9
17520	Boucles Grenat +0
17521	Boucles Grenat +1
17522	Boucles Grenat +2
17523	Boucles Grenat +3
17524	Boucles Grenat +4
17525	Boucles Grenat +5
17526	Boucles Grenat +6
17527	Boucles Grenat +7
17528	Boucles Grenat +8
17529	Boucles Grenat +9
17540	Boucles Émeraude +0
17541	Boucles Émeraude +1
17542	Boucles Émeraude +2
17543	Boucles Émeraude +3
17544	Boucles Émeraude +4
17545	Boucles Émeraude +5
17546	Boucles Émeraude +6
17547	Boucles Émeraude +7
17548	Boucles Émeraude +8
17549	Boucles Émeraude +9
17560	Boucles Saphir +0
17561	Boucles Saphir +1
17562	Boucles Saphir +2
17563	Boucles Saphir +3
17564	Boucles Saphir +4
17565	Boucles Saphir +5
17566	Boucles Saphir +6
17567	Boucles Saphir +7
17568	Boucles Saphir +8
17569	Boucles Saphir +9
18000	Ceinture en Lin+0
18001	Ceinture en Lin+1
18002	Ceinture en Lin+2
18003	Ceinture en Lin+3
18004	Ceinture en Lin+4
18005	Ceinture en Lin+5
18006	Ceinture en Lin+6
18007	Ceinture en Lin+7
18008	Ceinture en Lin+8
18009	Ceinture en Lin+9
18010	Ceinture en Cuir+0
18011	Ceinture en Cuir+1
18012	Ceinture en Cuir+2
18013	Ceinture en Cuir+3
18014	Ceinture en Cuir+4
18015	Ceinture en Cuir+5
18016	Ceinture en Cuir+6
18017	Ceinture en Cuir+7
18018	Ceinture en Cuir+8
18019	Ceinture en Cuir+9
18020	Ceinture d'Apparat+0
18021	Ceinture d'Apparat+1
18022	Ceinture d'Apparat+2
18023	Ceinture d'Apparat+3
18024	Ceinture d'Apparat+4
18025	Ceinture d'Apparat+5
18026	Ceinture d'Apparat+6
18027	Ceinture d'Apparat+7
18028	Ceinture d'Apparat+8
18029	Ceinture d'Apparat+9
18030	Ceinture de Sagesse+0
18031	Ceinture de Sagesse+1
18032	Ceinture de Sagesse+2
18033	Ceinture de Sagesse+3
18034	Ceinture de Sagesse+4
18035	Ceinture de Sagesse+5
18036	Ceinture de Sagesse+6
18037	Ceinture de Sagesse+7
18038	Ceinture de Sagesse+8
18039	Ceinture de Sagesse+9
18040	Ceinture Royale+0
18041	Ceinture Royale+1
18042	Ceinture Royale+2
18043	Ceinture Royale+3
18044	Ceinture Royale+4
18045	Ceinture Royale+5
18046	Ceinture Royale+6
18047	Ceinture Royale+7
18048	Ceinture Royale+8
18049	Ceinture Royale+9
18050	Ceinture Ténébreuse+0
18051	Ceinture Ténébreuse+1
18052	Ceinture Ténébreuse+2
18053	Ceinture Ténébreuse+3
18054	Ceinture Ténébreuse+4
18055	Ceinture Ténébreuse+5
18056	Ceinture Ténébreuse+6
18057	Ceinture Ténébreuse+7
18058	Ceinture Ténébreuse+8
18059	Ceinture Ténébreuse+9
18060	Ceinture Runique+0
18061	Ceinture Runique+1
18062	Ceinture Runique+2
18063	Ceinture Runique+3
18064	Ceinture Runique+4
18065	Ceinture Runique+5
18066	Ceinture Runique+6
18067	Ceinture Runique+7
18068	Ceinture Runique+8
18069	Ceinture Runique+9
18070	Ceinture Grande Ourse+0
18071	Ceinture Grande Ourse+1
18072	Ceinture Grande Ourse+2
18073	Ceinture Grande Ourse+3
18074	Ceinture Grande Ourse+4
18075	Ceinture Grande Ourse+5
18076	Ceinture Grande Ourse+6
18077	Ceinture Grande Ourse+7
18078	Ceinture Grande Ourse+8
18079	Ceinture Grande Ourse+9
18080	Ceinture d'Esprit+0
18081	Ceinture d'Esprit+1
18082	Ceinture d'Esprit+2
18083	Ceinture d'Esprit+3
18084	Ceinture d'Esprit+4
18085	Ceinture d'Esprit+5
18086	Ceinture d'Esprit+6
18087	Ceinture d'Esprit+7
18088	Ceinture d'Esprit+8
18089	Ceinture d'Esprit+9
18090	Ceinture de Tourmaline+0
18091	Ceinture de Tourmaline+1
18092	Ceinture de Tourmaline+2
18093	Ceinture de Tourmaline+3
18094	Ceinture de Tourmaline+4
18095	Ceinture de Tourmaline+5
18096	Ceinture de Tourmaline+6
18097	Ceinture de Tourmaline+7
18098	Ceinture de Tourmaline+8
18099	Ceinture de Tourmaline+9
18900	Pierre à Flammes Rouges
20000	Armure Corne du Diable+0
20001	Armure Corne du Diable+1
20002	Armure Corne du Diable+2
20003	Armure Corne du Diable+3
20004	Armure Corne du Diable+4
20005	Armure Corne du Diable+5
20006	Armure Corne du Diable+6
20007	Armure Corne du Diable+7
20008	Armure Corne du Diable+8
20009	Armure Corne du Diable+9
20250	Tenue Cavalier Dragon+0
20251	Tenue Cavalier Dragon+1
20252	Tenue Cavalier Dragon+2
20253	Tenue Cavalier Dragon+3
20254	Tenue Cavalier Dragon+4
20255	Tenue Cavalier Dragon+5
20256	Tenue Cavalier Dragon+6
20257	Tenue Cavalier Dragon+7
20258	Tenue Cavalier Dragon+8
20259	Tenue Cavalier Dragon+9
20500	Armure Plates d'Os+0
20501	Armure Plates d'Os+1
20502	Armure Plates d'Os+2
20503	Armure Plates d'Os+3
20504	Armure Plates d'Os+4
20505	Armure Plates d'Os+5
20506	Armure Plates d'Os+6
20507	Armure Plates d'Os+7
20508	Armure Plates d'Os+8
20509	Armure Plates d'Os+9
20750	Vêtement Doré+0
20751	Vêtement Doré+1
20752	Vêtement Doré+2
20753	Vêtement Doré+3
20754	Vêtement Doré+4
20755	Vêtement Doré+5
20756	Vêtement Doré+6
20757	Vêtement Doré+7
20758	Vêtement Doré+8
20759	Vêtement Doré+9
20760	Armure d'Aurore +0
20761	Armure d'Aurore +1
20762	Armure d'Aurore +2
20763	Armure d'Aurore +3
20764	Armure d'Aurore +4
20765	Armure d'Aurore +5
20766	Armure d'Aurore +6
20767	Armure d'Aurore +7
20768	Armure d'Aurore +8
20769	Armure d'Aurore +9
20770	Costume d'Embuscade +0
20771	Costume d'Embuscade +1
20772	Costume d'Embuscade +2
20773	Costume d'Embuscade +3
20774	Costume d'Embuscade +4
20775	Costume d'Embuscade +5
20776	Costume d'Embuscade +6
20777	Costume d'Embuscade +7
20778	Costume d'Embuscade +8
20779	Costume d'Embuscade +9
20780	Armure Griffe de Démon+0
20781	Armure Griffe de Démon+1
20782	Armure Griffe de Démon+2
20783	Armure Griffe de Démon+3
20784	Armure Griffe de Démon+4
20785	Armure Griffe de Démon+0
20786	Armure Griffe de Démon+6
20787	Armure Griffe de Démon+7
20788	Armure Griffe de Démon+8
20789	Armure Griffe de Démon+9
20790	Vêtement de la Foi +0
20791	Vêtement de la Foi +1
20792	Vêtement de la Foi +2
20793	Vêtement de la Foi +3
20794	Vêtement de la Foi +4
20795	Vêtement de la Foi +5
20796	Vêtement de la Foi +6
20797	Vêtement de la Foi +7
20798	Vêtement de la Foi +8
20799	Vêtement de la Foi +9
20800	Armu. Guer. de l'Omb. +0
20801	Armu. Guer. de l'Omb. +1
20802	Armu. Guer. de l'Omb. +2
20803	Armu. Guer. de l'Omb. +3
20804	Armu. Guer. de l'Omb. +4
20805	Armu. Guer. de l'Omb. +5
20806	Armu. Guer. de l'Omb. +6
20807	Armu. Guer. de l'Omb. +7
20808	Armu. Guer. de l'Omb. +8
20809	Armu. Guer. de l'Omb. +9
20810	Armure de Magma +0
20811	Armure de Magma +1
20812	Armure de Magma +2
20813	Armure de Magma +3
20814	Armure de Magma +4
20815	Armure de Magma +5
20816	Armure de Magma +6
20817	Armure de Magma +7
20818	Armure de Magma +8
20819	Armure de Magma +9
20820	Costume de Lune Rouge +0
20821	Costume de Lune Rouge +1
20822	Costume de Lune Rouge +2
20823	Costume de Lune Rouge +3
20824	Costume de Lune Rouge +4
20825	Costume de Lune Rouge +5
20826	Costume de Lune Rouge +6
20827	Costume de Lune Rouge +7
20828	Costume de Lune Rouge +8
20829	Costume de Lune Rouge +9
20830	Armure Infernale +0
20831	Armure Infernale +1
20832	Armure Infernale +2
20833	Armure Infernale +3
20834	Armure Infernale +4
20835	Armure Infernale +5
20836	Armure Infernale +6
20837	Armure Infernale +7
20838	Armure Infernale +8
20839	Armure Infernale +9
20840	Vêtement du Feu +0
20841	Vêtement du Feu +1
20842	Vêtement du Feu +2
20843	Vêtement du Feu +3
20844	Vêtement du Feu +4
20845	Vêtement du Feu +5
20846	Vêtement du Feu +6
20847	Vêtement du Feu +7
20848	Vêtement du Feu +8
20849	Vêtement du Feu +9
20850	Armure d'Agate +0
20851	Armure d'Agate +1
20852	Armure d'Agate +2
20853	Armure d'Agate +3
20854	Armure d'Agate +4
20855	Armure d'Agate +5
20856	Armure d'Agate +6
20857	Armure d'Agate +7
20858	Armure d'Agate +8
20859	Armure d'Agate +9
20860	Armure Os de Baleine +0
20861	Armure Os de Baleine +1
20862	Armure Os de Baleine +2
20863	Armure Os de Baleine +3
20864	Armure Os de Baleine +4
20865	Armure Os de Baleine +5
20866	Armure Os de Baleine +6
20867	Armure Os de Baleine +7
20868	Armure Os de Baleine +8
20869	Armure Os de Baleine +9
20870	Vêtement Métamorphe +0
20871	Vêtement Métamorphe +1
20872	Vêtement Métamorphe +2
20873	Vêtement Métamorphe +3
20874	Vêtement Métamorphe +4
20875	Vêtement Métamorphe +5
20876	Vêtement Métamorphe +6
20877	Vêtement Métamorphe +7
20878	Vêtement Métamorphe +8
20879	Vêtement Métamorphe +9
20880	Armure de Feu Follet +0
20881	Armure de Feu Follet +1
20882	Armure de Feu Follet +2
20883	Armure de Feu Follet +3
20884	Armure de Feu Follet +4
20885	Armure de Feu Follet +5
20886	Armure de Feu Follet +6
20887	Armure de Feu Follet +7
20888	Armure de Feu Follet +8
20889	Armure de Feu Follet +9
20890	Vêtement d'Harmonie +0
20891	Vêtement d'Harmonie +1
20892	Vêtement d'Harmonie +2
20893	Vêtement d'Harmonie +3
20894	Vêtement d'Harmonie +4
20895	Vêtement d'Harmonie +5
20896	Vêtement d'Harmonie +6
20897	Vêtement d'Harmonie +7
20898	Vêtement d'Harmonie +8
20899	Vêtement d'Harmonie +9
20900	Armure Pierre de Lune +0
20901	Armure Pierre de Lune +1
20902	Armure Pierre de Lune +2
20903	Armure Pierre de Lune +3
20904	Armure Pierre de Lune +4
20905	Armure Pierre de Lune +5
20906	Armure Pierre de Lune +6
20907	Armure Pierre de Lune +7
20908	Armure Pierre de Lune +8
20909	Armure Pierre de Lune +9
20910	Armu. Pluie de Cendr. +0
20911	Armu. Pluie de Cendr. +1
20912	Armu. Pluie de Cendr. +2
20913	Armu. Pluie de Cendr. +3
20914	Armu. Pluie de Cendr. +4
20915	Armu. Pluie de Cendr. +5
20916	Armu. Pluie de Cendr. +6
20917	Armu. Pluie de Cendr. +7
20918	Armu. Pluie de Cendr. +8
20919	Armu. Pluie de Cendr. +9
20920	Pyjama Mortel +0
20921	Pyjama Mortel +1
20922	Pyjama Mortel +2
20923	Pyjama Mortel +3
20924	Pyjama Mortel +4
20925	Pyjama Mortel +5
20926	Pyjama Mortel +6
20927	Pyjama Mortel +7
20928	Pyjama Mortel +8
20929	Pyjama Mortel +9
20930	Armure du Feu Noir +0
20931	Armure du Feu Noir +1
20932	Armure du Feu Noir +2
20933	Armure du Feu Noir +3
20934	Armure du Feu Noir +4
20935	Armure du Feu Noir +5
20936	Armure du Feu Noir +6
20937	Armure du Feu Noir +7
20938	Armure du Feu Noir +8
20939	Armure du Feu Noir +9
20940	Vêtement de Lune +0
20941	Vêtement de Lune +1
20942	Vêtement de Lune +2
20943	Vêtement de Lune +3
20944	Vêtement de Lune +4
20945	Vêtement de Lune +5
20946	Vêtement de Lune +6
20947	Vêtement de Lune +7
20948	Vêtement de Lune +8
20949	Vêtement de Lune +9
20950	Armure d'Onyx +0
20951	Armure d'Onyx +1
20952	Armure d'Onyx +2
20953	Armure d'Onyx +3
20954	Armure d'Onyx +4
20955	Armure d'Onyx +5
20956	Armure d'Onyx +6
20957	Armure d'Onyx +7
20958	Armure d'Onyx +8
20959	Armure d'Onyx +9
21000	Armure du Vent Céleste+0
21001	Armure du Vent Céleste+1
21002	Armure du Vent Céleste+2
21003	Armure du Vent Céleste+3
21004	Armure du Vent Céleste+4
21005	Armure du Vent Céleste+5
21006	Armure du Vent Céleste+6
21007	Armure du Vent Céleste+7
21008	Armure du Vent Céleste+8
21009	Armure du Vent Céleste+9
21010	Armure de l'Ouragan+0
21011	Armure de l'Ouragan+1
21012	Armure de l'Ouragan+2
21013	Armure de l'Ouragan+3
21014	Armure de l'Ouragan+4
21015	Armure de l'Ouragan+5
21016	Armure de l'Ouragan+6
21017	Armure de l'Ouragan+7
21018	Armure de l'Ouragan+8
21019	Armure de l'Ouragan+9
21020	Armure de Malachite+0
21021	Armure de Malachite+1
21022	Armure de Malachite+2
21023	Armure de Malachite+3
21024	Armure de Malachite+4
21025	Armure de Malachite+5
21026	Armure de Malachite+6
21027	Armure de Malachite+7
21028	Armure de Malachite+8
21029	Armure de Malachite+9
21030	Armure de l'Orage+0
21031	Armure de l'Orage+1
21032	Armure de l'Orage+2
21033	Armure de l'Orage+3
21034	Armure de l'Orage+4
21035	Armure de l'Orage+5
21036	Armure de l'Orage+6
21037	Armure de l'Orage+7
21038	Armure de l'Orage+8
21039	Armure de l'Orage+9
21040	Armure de Bronze+0
21041	Armure de Bronze+1
21042	Armure de Bronze+2
21043	Armure de Bronze+3
21044	Armure de Bronze+4
21045	Armure de Bronze+5
21046	Armure de Bronze+6
21047	Armure de Bronze+7
21048	Armure de Bronze+8
21049	Armure de Bronze+9
21050	Armure de Kobold+0
21051	Armure de Kobold+1
21052	Armure de Kobold+2
21053	Armure de Kobold+3
21054	Armure de Kobold+4
21055	Armure de Kobold+5
21056	Armure de Kobold+6
21057	Armure de Kobold+7
21058	Armure de Kobold+8
21059	Armure de Kobold+9
21060	Armure du Zodiaque+0
21061	Armure du Zodiaque+1
21062	Armure du Zodiaque+2
21063	Armure du Zodiaque+3
21064	Armure du Zodiaque+4
21065	Armure du Zodiaque+5
21066	Armure du Zodiaque+6
21067	Armure du Zodiaque+7
21068	Armure du Zodiaque+8
21069	Armure du Zodiaque+9
21070	Armure d'Ombre+0
21071	Armure d'Ombre+1
21072	Armure d'Ombre+2
21073	Armure d'Ombre+3
21074	Armure d'Ombre+4
21075	Armure d'Ombre+5
21076	Armure d'Ombre+6
21077	Armure d'Ombre+7
21078	Armure d'Ombre+8
21079	Armure d'Ombre+9
21080	Armure de Rôdeur+0
21081	Armure de Rôdeur+1
21082	Armure de Rôdeur+2
21083	Armure de Rôdeur+3
21084	Armure de Rôdeur+4
21085	Armure de Rôdeur+5
21086	Armure de Rôdeur+6
21087	Armure de Rôdeur+7
21088	Armure de Rôdeur+8
21089	Armure de Rôdeur+9
21090	Armure de Général+0
21091	Armure de Général+1
21092	Armure de Général+2
21093	Armure de Général+3
21094	Armure de Général+4
21095	Armure de Général+5
21096	Armure de Général+6
21097	Armure de Général+7
21098	Armure de Général+8
21099	Armure de Général+9
21500	Heaume de Squelette+0
21501	Heaume de Squelette+1
21502	Heaume de Squelette+2
21503	Heaume de Squelette+3
21504	Heaume de Squelette+4
21505	Heaume de Squelette+5
21506	Heaume de Squelette+6
21507	Heaume de Squelette+7
21508	Heaume de Squelette+8
21509	Heaume de Squelette+9
21510	Heaume Voilé d'Ébène+0
21511	Heaume Voilé d'Ébène+1
21512	Heaume Voilé d'Ébène+2
21513	Heaume Voilé d'Ébène+3
21514	Heaume Voilé d'Ébène+4
21515	Heaume Voilé d'Ébène+5
21516	Heaume Voilé d'Ébène+6
21517	Heaume Voilé d'Ébène+7
21518	Heaume Voilé d'Ébène+8
21519	Heaume Voilé d'Ébène+9
21520	Heaume Fulgurant+0
21521	Heaume Fulgurant+1
21522	Heaume Fulgurant+2
21523	Heaume Fulgurant+3
21524	Heaume Fulgurant+4
21525	Heaume Fulgurant+5
21526	Heaume Fulgurant+6
21527	Heaume Fulgurant+7
21528	Heaume Fulgurant+8
21529	Heaume Fulgurant+9
21530	Heaume Céleste Béni+0
21531	Heaume Céleste Béni+1
21532	Heaume Céleste Béni+2
21533	Heaume Céleste Béni+3
21534	Heaume Céleste Béni+4
21535	Heaume Céleste Béni+5
21536	Heaume Céleste Béni+6
21537	Heaume Céleste Béni+7
21538	Heaume Céleste Béni+8
21539	Heaume Céleste Béni+9
21540	Heaume du Bois Vert+0
21541	Heaume du Bois Vert+1
21542	Heaume du Bois Vert+2
21543	Heaume du Bois Vert+3
21544	Heaume du Bois Vert+4
21545	Heaume du Bois Vert+5
21546	Heaume du Bois Vert+6
21547	Heaume du Bois Vert+7
21548	Heaume du Bois Vert+8
21549	Heaume du Bois Vert+9
21550	Casque-Dragon à Corne +0
21551	Casque-Dragon à Corne +1
21552	Casque-Dragon à Corne +2
21553	Casque-Dragon à Corne +3
21554	Casque-Dragon à Corne +4
21555	Casque-Dragon à Corne +5
21556	Casque-Dragon à Corne +6
21557	Casque-Dragon à Corne +7
21558	Casque-Dragon à Corne +8
21559	Casque-Dragon à Corne +9
22000	Parchemin de Ville
22010	Parchemin du Lieu
25041	Pierre Magique
25042	Pierre Rituelle
25100	Parch. Pierre d'Esprit
27001	Potion Rouge (P)
27002	Potion Rouge (M)
27003	Potion Rouge (G)
27004	Potion Bleue (P)
27005	Potion Bleue (M)
27006	Potion Bleue (G)
27007	Potion Rouge (XXL)
27008	Potion Bleue (XXL)
27009	Potion Verte (XXL)
27010	Potion Violette (XXL)
27051	Potion Rouge (P)
27052	Potion Bleue (P)
27053	Potion Verte (P)
27054	Potion Violette (P)
27100	Potion Verte (P)
27101	Potion Verte (M)
27102	Potion Verte (G)
27103	Potion Violette (P)
27104	Potion Violette (M)
27105	Potion Violette (G)
27110	Potion Verte (P)
27111	Potion Verte(M)
27112	Potion Verte (G)
27113	Potion Violette (P)
27114	Potion Violette (M)
27115	Potion Violette (G)
27116	Potion Rose (P)
27117	Potion Rose (M)
27118	Potion Rose (G)
27119	Potion Bleu Ciel (P)
27120	Potion Bleu Ciel (M)
27121	Potion Bleu Ciel (G)
27122	Potion Rouge (P)
27123	Potion Verte (P)
27124	Bandage
27400	Canne à Pêche+1
27410	Canne à Pêche+2
27420	Canne à Pêche+3
27430	Canne à Pêche+4
27440	Canne à Pêche+5
27450	Canne à Pêche+6
27460	Canne à Pêche+7
27470	Canne à Pêche+8
27480	Canne à Pêche+9
27490	Canne à Pêche+10
27500	Canne à Pêche+11
27510	Canne à Pêche+12
27520	Canne à Pêche+13
27530	Canne à Pêche+14
27540	Canne à Pêche+15
27550	Canne à Pêche+16
27560	Canne à Pêche+17
27570	Canne à Pêche+18
27580	Canne à Pêche+19
27590	Canne à Pêche+20
27600	Feu de Joie
27610	Boule Piscicomancienne
27799	Arête
27800	Pâte
27801	Ver
27802	Petit Poisson
27803	Sandre
27804	Poisson Mandarin
27805	Gros Sandre
27806	Carpe
27807	Saumon
27808	Carpe Amour
27809	Truite de Ruisseau
27810	Anguille
27811	Truite Arc-En-Ciel
27812	Truite de Rivière
27813	Gardon Rouge
27814	Perche
27815	Tenchi
27816	Poisson-Chat
27817	Loche
27818	Poisson Lotus
27819	Ayu
27820	Éperlan
27821	Shiri
27822	Carpe Koï
27823	Poisson d'Or
27833	Sandre Mort
27834	Poisson Mandarin Mort
27835	Gros Sandre Mort
27836	Carpe Morte
27837	Saumon Mort
27838	Carpe Amour Morte
27839	Truite de Ruisseau Morte
27840	Anguille Morte
27841	Truite Arc-En-Ciel Morte
27842	Truite de Rivière Morte
27843	Gardon Rouge Mort
27844	Perche Morte
27845	Tenchi Mort
27846	Poisson-Chat Mort
27847	Loche Morte
27848	Poisson Lotus Mort
27849	Ayu Mort
27850	Éperlan Mort
27851	Shiri Mort
27852	Carpe Koï Morte
27853	Poisson d'Or Mort
27863	Sandre Grillé
27864	Poisson Mandarin Grillé
27865	Gros Sandre Grillé
27866	Carpe Grillée
27867	Saumon Grillé
27868	Carpe Amour Grillée
27869	Truite Ruiss. Grillée
27870	Anguille Grillée
27871	Truite Arc-En-Ciel Gril.
27872	Truite de Riv. Grillée
27873	Gardon Rouge Grillé
27874	Perche Grillée
27875	Tenchi Grillé
27876	Poisson-Chat Grillé
27877	Loche Grillée
27878	Poisson Lotus Grillé
27879	Ayu Grillé
27880	Éperlan Grillé
27881	Shiri Grillé
27882	Carpe Koï Grillée
27883	Poisson d'Or Grillé
27987	Palourde
27988	Carte au Trésor
27989	Compas de la Metin
27990	Morceau de Pierre
27991	Pierre d'Eau
27992	Perle Blanche
27993	Perle Bleue
27994	Perle de Sang
27995	Bouteille Vide
27996	Fiole de Poison
27997	Orbe Vital
27998	Sacoche d'Alchimiste
27999	Bourse Pierre d'Esprit
28012	Pierre Anti Lycan+0
28030	Pierre de Pénétration+0
28031	Pierre Souffle Mortel+0
28032	Pierre d'Apaisement+0
28033	Pierre Anti Guerrier+0
28034	Pierre Anti Ninja+0
28035	Pierre Anti Sura+0
28036	Pierre Anti Chamane+0
28037	Pierre Anti Monstre+0
28038	Pierre d'Evasion+0
28039	Pierre d'Esquive+0
28040	Pierre de Magie+0
28041	Pierre d'Esprit de Vie+0
28042	Pierre de Défense+0
28043	Pierre de Hâte+0
28044	Pierre Anti-Magie+0
28045	Pierre Anti-Magie+0
28112	Pierre Anti Lycan+1
28130	Pierre de Pénétration+1
28131	Pierre Souffle Mortel+1
28132	Pierre d'Apaisement+1
28133	Pierre Anti Guerrier+1
28134	Pierre Anti Ninja+1
28135	Pierre Anti Sura+1
28136	Pierre Anti Chamane+1
28137	Pierre Anti Monstre+1
28138	Pierre d'Evasion+1
28139	Pierre d'Esquive+1
28140	Pierre de Magie+1
28141	Pierre d'Esprit de Vie+1
28142	Pierre de Défense+1
28143	Pierre de Hâte+1
28144	Pierre Anti-Magie+1
28145	Pierre Anti-Magie+1
28212	Pierre Anti Lycan+2
28230	Pierre de Pénétration+2
28231	Pierre Souffle Mortel+2
28232	Pierre d'Apaisement+2
28233	Pierre Anti Guerrier+2
28234	Pierre Anti Ninja+2
28235	Pierre Anti Sura+2
28236	Pierre Anti Chamane+2
28237	Pierre Anti Monstre+2
28238	Pierre d'Evasion+2
28239	Pierre d'Esquive+2
28240	Pierre de Magie+2
28241	Pierre d'Esprit de Vie+2
28242	Pierre de Défense+2
28243	Pierre de Hâte+2
28244	Pierre Anti-Magie+2
28245	Pierre Anti-Magie+2
28312	Pierre Anti Lycan+3
28330	Pierre de Pénétration+3
28331	Pierre Souffle Mortel+3
28332	Pierre d'Apaisement+3
28333	Pierre Anti Guerrier+3
28334	Pierre Anti Ninja+3
28335	Pierre Anti Sura+3
28336	Pierre Anti Chamane+3
28337	Pierre Anti Monstre+3
28338	Pierre d'Evasion+3
28339	Pierre d'Esquive+3
28340	Pierre de Magie+3
28341	Pierre d'Esprit de Vie+3
28342	Pierre de Défense+3
28343	Pierre de Hâte+3
28344	Pierre Anti-Magie+3
28345	Pierre Anti-Magie+3
28412	Pierre Anti Lycan+4
28430	Pierre de Pénétration+4
28431	Pierre Souffle Mortel+4
28432	Pierre d'Apaisement+4
28433	Pierre Anti Guerrier+4
28434	Pierre Anti Ninja+4
28435	Pierre Anti Sura+4
28436	Pierre Anti Chamane+4
28437	Pierre Anti Monstre+4
28438	Pierre d'Evasion+4
28439	Pierre d'Esquive+4
28440	Pierre de Magie+4
28441	Pierre d'Esprit de Vie+4
28442	Pierre de Défense+4
28443	Pierre de Hâte+4
28444	Pierre Anti-Magie+4
28445	Pierre Anti-Magie+4
28512	Pierre Anti Lycan+5
28530	Pierre de Pénétration+5
28531	Pierre Souffle Mortel+5
28532	Pierre d'Apaisement+5
28533	Pierre Anti Guerrier+5
28534	Pierre Anti Ninja+5
28535	Pierre Anti Sura+5
28536	Pierre Anti Chamane+5
28537	Pierre Anti Monstre+5
28538	Pierre d'Evasion+5
28539	Pierre d'Esquive+5
28540	Pierre de Magie+5
28541	Pierre d'Esprit de Vie+5
28542	Pierre de Défense+5
28543	Pierre de Hâte+5
28544	Pierre Anti-Magie+5
28545	Pierre Anti-Magie+5
28612	Pierre Anti Lycan+6
28644	Pierre Anti-Magie+6
28645	Pierre Anti-Magie+6
28630	P. d'Eau Pénétration+5
28631	P. Eau Souffle Mortel+5
28632	P. d'Eau d'Apaisement+5
28633	P. d'Eau Anti Guerrier+5
28634	P. d'Eau Anti Ninja+5
28635	P. d'Eau Anti Sura+5
28636	P. d'Eau Anti Chamane+5
28637	P. Eau Anti Monstre+5
28638	Pierre d'Eau d'Évasion+5
28639	Pierre d'Eau d'Esquive+5
28640	Pierre d'Eau de Magie+5
28641	Pierre d'Eau Vitalité+5
28642	P. d'Eau de Défense+5
28643	Pierre d'Eau de Hâte+5
28712	Pierre Anti Lycan+7
28730	P. d'Eau Pénétration+7
28731	P. Eau Souffle Mortel+7
28732	P. d'Eau d'Apaisement+7
28733	P. d'Eau Anti Guerrier+7
28734	P. d'Eau Anti Ninja+7
28735	P. d'Eau Anti Sura+7
28736	P. d'Eau Anti Chamane+7
28737	P. Eau Anti Monstr+7
28738	Pierre d'Eau d'Évasion+7
28739	Pierre d'Eau d'Esquive+7
28740	Pierre d'Eau de Magie+7
28741	Pierre d'Eau Vitalité+7
28742	P. d'Eau de Défense+7
28743	Pierre d'Eau de Hâte+7
